"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","originSequence","destinationSequence"
"42d0dc10-3ea3-455f-b23d-3388179c0489","ce05a8a6-09ab-4705-92d1-3f61a51fd69d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-09-08T12:00:00.000Z","1","0","bike","true","30","Morning campus commute","CANCELLED","13","3"
"6a6e2627-f884-4cca-8c1d-82b75cc700a8","be4d340c-e4ae-41d8-a1a2-337d84d2bfc1","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-09T02:15:00.000Z","2","2","car","false","38","","COMPLETED","5","12"
"83792133-906a-4a54-925e-9cf2ffbbd04c","d79a63da-78e9-4b42-a5b3-c04b428ae1c7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-09-10T12:00:00.000Z","2","2","car","false","55","Please arrive five minutes early","CANCELLED","13","6"
"d565f92d-9cc8-45c7-8ae3-6c26ad5485ce","b0ac27cd-c785-4a92-96f7-125faca0aafd","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-11T02:15:00.000Z","1","0","scooty","true","12","Morning campus commute","SCHEDULED","1","12"
"32064162-b31e-4d34-8d16-0b054cd4c9f3","7cbb830b-c6bc-4fec-a09b-14b8c825bef8","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-09-12T12:00:00.000Z","1","0","scooty","true","3","Pickup near the hub","CANCELLED","13","12"
"1bb0ca9f-7ac2-480a-abe5-64665cad0575","fbd59ae5-86aa-4b7c-b82b-b7c0b9d357a3","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-13T02:15:00.000Z","1","0","bike","true","26","","COMPLETED","8","12"
"156cd93a-db1d-418b-a796-dc3c5cb50b91","51e576cc-ab7a-49bd-ad0b-21fda7d2bda2","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-09-14T12:00:00.000Z","4","2","car","false","66","Please arrive five minutes early","CANCELLED","13","6"
"a19cd6f6-71fe-46ad-95dd-c6c8c35314ca","2f12a413-553c-4203-bffb-955e3123875f","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-09-15T02:15:00.000Z","1","0","scooty","true","10","","COMPLETED","3","12"
"adea95bf-9fe1-4684-ad59-00188f08489f","666980bd-8e4f-4f8c-8b8f-e0c3b08af505","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-09-16T12:00:00.000Z","3","2","car","false","65","Please arrive five minutes early","COMPLETED","13","8"
"4c716616-f7ba-45a6-b4d7-12f375280467","ced6df1d-3ee8-4c76-8610-955b666d02b6","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-17T02:15:00.000Z","1","0","scooty","true","8","","SCHEDULED","9","12"
"0dbe9480-abd0-4b2b-8f43-4565b347cd43","f599bc96-4841-492f-a111-bec5b3b961ae","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-09-18T12:00:00.000Z","1","0","bike","true","23","Pickup near the hub","SCHEDULED","13","10"
"9cc2d8f9-1876-4ae4-98af-98018dcd81af","523365f0-54d7-48ce-b828-50e1b0a2737e","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-19T02:15:00.000Z","4","1","car","false","74","Morning campus commute","COMPLETED","9","12"
"64d96317-728b-4d23-a13f-6ae10f4f1329","228adcc3-430e-4eba-ba35-403a9eae4ae6","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-20T12:00:00.000Z","1","0","bike","true","5","Morning campus commute","COMPLETED","13","9"
"315ddd6c-622c-4ebe-a3eb-f9b6ad14e648","9ef8f4fa-8101-4ff2-80ff-91a966e3bab8","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-09-21T02:15:00.000Z","2","1","car","false","45","","COMPLETED","11","12"
"7c834078-49c1-4e0a-8841-5baac9295798","7a6f894d-c3ee-4aa4-a5c8-b62bdfa18164","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-22T12:00:00.000Z","1","1","scooty","false","27","Please arrive five minutes early","SCHEDULED","13","9"
"798cea49-a3f2-47da-a394-f1df78ffd48b","fcfaa482-6492-469b-ba42-8abf44531f61","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-23T02:15:00.000Z","1","0","bike","true","11","Morning campus commute","SCHEDULED","1","12"
"4234d333-5e7a-4777-a843-8cd872cc0bfc","2a786db0-f79e-4a08-a45d-7143a56be137","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-09-24T12:00:00.000Z","4","4","car","false","22","Pickup near the hub","SCHEDULED","13","5"
"a406a9d2-3472-429f-8408-867383a9a8b2","20b672de-a2b7-4ee4-8a1e-2dd98d7a3278","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-09-25T02:15:00.000Z","4","4","car","false","43","Morning campus commute","SCHEDULED","8","12"
"7e620c50-e782-40ce-ac1b-b7e8d5025931","1386d7bb-79eb-4e36-b78d-7ac74357b589","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-09-26T12:00:00.000Z","1","0","scooty","true","2","Morning campus commute","SCHEDULED","13","2"
"81918c19-9464-4372-9030-04ffda40efb8","db21b52b-86e1-49c0-82fe-f5d33db4323f","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-27T02:15:00.000Z","1","0","scooty","true","22","Morning campus commute","SCHEDULED","5","12"
"754bfc2b-64ca-4525-b5de-492ae2b6d51f","f0c7e0ed-5ec8-43e2-aabe-d0c93c5234e3","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-09-28T12:00:00.000Z","1","0","bike","false","22","Pickup near the hub","SCHEDULED","13","3"
"e579d5f0-50ee-4f65-900e-fe3953746e2b","f0be6e7d-be56-4dae-a215-ca68d901c731","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-29T02:15:00.000Z","1","0","scooty","true","17","Please arrive five minutes early","SCHEDULED","9","12"
"fc8084d7-fb94-493e-ad46-839c3772664f","be4ef771-c8b1-4464-b4f7-41e3ea277c87","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-09-30T12:00:00.000Z","2","0","car","false","68","Morning campus commute","SCHEDULED","13","4"
"baa74fca-c5e2-4b4c-bc70-07c5daf25c80","2c463203-2185-4bb6-ac9c-dbf4b358d3f9","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-01T02:15:00.000Z","3","3","car","false","52","Please arrive five minutes early","SCHEDULED","4","12"
"6313d76a-6e12-474b-b22e-51493289f629","e0a60ad9-cc73-4c06-a3f4-008b5f55a00b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-02T12:00:00.000Z","2","1","car","false","29","","SCHEDULED","13","8"
"54a4f39a-97cf-453f-a124-b59b4e6629a1","bf4c6c59-6b96-40c9-9575-8528b27b985c","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-03T02:15:00.000Z","1","1","scooty","false","20","Morning campus commute","SCHEDULED","11","12"
"5053d06e-fd46-4fda-be75-b06eadee4d35","a1ef1ce8-9cb0-499a-bca0-636d395b8e27","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-04T12:00:00.000Z","1","0","scooty","true","21","Pickup near the hub","SCHEDULED","13","1"
"a405d83e-943e-4c22-a878-6d593f4ecb07","39d3794d-33e3-4ffe-b495-fbaa9d28a26b","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-05T02:15:00.000Z","1","0","scooty","true","27","Morning campus commute","SCHEDULED","9","12"
"294c18ad-4603-47a3-b97a-5dd9489da0fc","6afa4784-41a5-471b-8dbf-dcd4ef8d1af1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-06T12:00:00.000Z","1","0","scooty","true","17","Please arrive five minutes early","SCHEDULED","13","4"
"534008bb-bb9d-4d43-a19c-55954eca4d94","9907b9e1-2eaf-4019-b6c3-d17953880b08","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-07T02:15:00.000Z","1","0","scooty","true","18","Morning campus commute","SCHEDULED","6","12"
"8ce4f130-c051-4df3-a29d-391d2149aac5","50b52ef7-937a-4ad7-a6ea-5df63741b351","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-08T12:00:00.000Z","1","0","scooty","true","25","","SCHEDULED","13","10"
"4c74c905-796e-4af0-a90e-10a8fbd87d68","aa992245-dc20-4688-8711-279522417636","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-10-09T02:15:00.000Z","1","0","scooty","true","28","Morning campus commute","SCHEDULED","7","12"
"26fbe6a5-a5f4-4bc6-a39c-3e9c413b447f","b5e29269-7643-45b9-ac7a-a2ccd2b93983","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-10T12:00:00.000Z","1","0","scooty","true","20","Pickup near the hub","SCHEDULED","13","4"
"6fb95ba1-a6fd-4716-ab7a-245bb3d2b8ef","5bed2f04-01f9-4e95-995a-1a0c306ae9c3","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-11T02:15:00.000Z","1","1","bike","true","17","Please arrive five minutes early","SCHEDULED","10","12"
"92f1deee-31f9-435c-92e3-0788db8a5791","d96dc164-dffd-4bcb-bc7b-ca59b2d88379","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-12T12:00:00.000Z","1","0","scooty","false","14","Pickup near the hub","SCHEDULED","13","7"
"c4a2525b-0825-4968-85f6-dff63273b533","ef881127-bf53-4e44-ac88-4d08e32ca7a0","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-13T02:15:00.000Z","1","0","bike","true","23","Pickup near the hub","SCHEDULED","11","12"
"e85f858f-3e89-47d7-b09d-2bdd21c63625","694401c9-b4fa-4309-b22d-16609d61782c","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-10-14T12:00:00.000Z","1","0","scooty","true","13","Morning campus commute","SCHEDULED","13","12"
"b9d2d5c9-7180-4967-80f3-6fb3fe576965","23cdcd88-f49b-408a-af81-20c714c4290b","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-10-15T02:15:00.000Z","4","3","car","false","53","Morning campus commute","SCHEDULED","8","12"
"dc2c56c2-eb8a-4210-8e60-bcede454c7a4","3a674059-212e-43b5-bfeb-fc6ed59e20f7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-10-16T12:00:00.000Z","1","0","scooty","true","8","Morning campus commute","SCHEDULED","13","3"
"9d994eef-e6f9-4dbb-b1db-39cf4b47f848","0d570a75-885b-4a1d-a33c-3705d1a1e89a","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-17T02:15:00.000Z","1","0","bike","true","23","Please arrive five minutes early","SCHEDULED","4","12"
"af797ae8-5cf3-4024-ab53-aef9bc4e8ec7","b351304c-33e4-4dfa-bbfe-0e46f5cda915","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-18T12:00:00.000Z","1","0","scooty","false","25","Morning campus commute","SCHEDULED","13","4"
"5c77f55a-aaf8-4425-862a-2294834228a2","6871daa5-011a-4255-a4bd-29f490afb889","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-19T02:15:00.000Z","1","0","scooty","true","6","Pickup near the hub","SCHEDULED","9","12"
"c2c38f5d-0d9e-4585-bac4-525d9033ec76","b2a75502-d4ef-429e-8b73-61e440e0983f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-10-20T12:00:00.000Z","1","0","scooty","true","16","Pickup near the hub","SCHEDULED","13","3"
"3a7eab18-4ccb-4f40-8d3a-92b7140502e0","0da0c5dd-c04a-461b-bdd7-3d9daceaa0ff","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-21T02:15:00.000Z","1","0","scooty","true","4","Pickup near the hub","SCHEDULED","6","12"
"3ce5026b-7ab8-40ba-8766-ef2004cc5179","8fe8486d-63f9-47dc-b19e-cee4aa0ac9c0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-22T12:00:00.000Z","1","0","scooty","true","10","Morning campus commute","SCHEDULED","13","2"
"8435501f-1d0d-44b9-8f9f-d03a191d583d","e49978a2-3a3c-40a9-aa44-f434bfa66b81","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-23T02:15:00.000Z","1","0","bike","true","5","Pickup near the hub","SCHEDULED","9","12"
"20492f19-9cf0-4a4b-b9f9-0a047f712444","91bce675-58bc-4bd2-b962-52dc6f401671","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-24T12:00:00.000Z","2","1","car","false","78","Pickup near the hub","SCHEDULED","13","2"
"f353b960-f67d-460d-b194-3900c9230d39","f69ef11d-7551-4545-967a-f045a72ebb93","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-10-25T02:15:00.000Z","2","1","car","false","79","Morning campus commute","SCHEDULED","3","12"
"e908adf9-8739-455d-a325-21cdee725a50","72cddc2e-6ec2-4e48-aa1a-fc6654d24fab","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-26T12:00:00.000Z","1","1","scooty","true","21","","SCHEDULED","13","1"
"885d9b68-9f62-4504-b320-cd39df00b196","b3d23434-7107-4dee-ad1b-eebdb7958392","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-27T02:15:00.000Z","2","2","car","false","38","Morning campus commute","SCHEDULED","6","12"
"2882f12e-3f35-4b3b-ad04-f163fe5380b7","8dcbd23c-4a1c-425e-b9e1-56d690d064a1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-28T12:00:00.000Z","2","2","car","false","64","Morning campus commute","SCHEDULED","13","10"
"3a23c523-f2fb-4842-a328-7d147d8d9ca2","e448284e-7dcf-4d42-b0eb-1d902bcd1366","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-29T02:15:00.000Z","3","2","car","false","33","","SCHEDULED","11","12"
"f82dfe7d-38e0-4ebc-acc5-6d7288963e93","e338d25f-f71d-4949-82c9-72ff79bd50e0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-10-30T12:00:00.000Z","1","0","bike","true","15","Morning campus commute","SCHEDULED","13","11"
"88007d2e-42ba-4e61-9e3a-f9f344086c3a","edb3c65f-3d50-40e9-9a77-b8be3c596e3d","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-31T02:15:00.000Z","1","0","bike","true","7","Pickup near the hub","SCHEDULED","1","12"
"2b488433-1028-4b11-ae93-c76b4784ee5a","76b965ae-22a7-4a52-a8af-e41b3fbabb12","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-11-01T12:00:00.000Z","1","0","bike","true","0","","SCHEDULED","13","1"
"a0a52b3c-f29e-4edc-8ade-c6a73ea4d624","26dcafa5-e28f-4c96-bd7f-75ca1113e108","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-11-02T02:15:00.000Z","2","2","car","false","65","Morning campus commute","SCHEDULED","7","12"
"3305a0cb-6348-4dfd-a984-9180665c5bad","24d2a11e-ee6c-4f5b-80ff-7fb9eb39ac32","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-11-03T12:00:00.000Z","2","1","car","false","54","","SCHEDULED","13","2"
"73b567d9-c873-4524-86d9-de9cad1f211c","d4ebe4da-1cf5-41e9-a052-ad2e992e76f1","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-11-04T02:15:00.000Z","1","0","bike","true","25","","SCHEDULED","7","12"
"14e8bb6c-b0b8-466e-b65f-13c23ea52937","10da92ee-210d-4710-88f2-423a285dd142","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-11-05T12:00:00.000Z","1","0","bike","false","11","Please arrive five minutes early","SCHEDULED","13","8"
"4e6c4d4d-4bd5-4eb8-856e-04ee3c8512da","fd00b702-8bbe-4108-ab3e-1e21ba029f40","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-08-08T02:15:00.000Z","1","1","scooty","true","6","Please arrive five minutes early","COMPLETED","8","12"
"777d2dd9-907d-4036-9bf8-794e94c6b55d","36032724-576b-47c8-a7f3-a44c9abca1ae","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-09T12:00:00.000Z","2","1","car","false","70","Morning campus commute","COMPLETED","13","6"
"082a036b-5dff-41ff-97d7-2c4c01385db0","47fb716c-faad-411e-a3e5-d13e542643c1","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-08-10T02:15:00.000Z","1","1","scooty","false","29","Pickup near the hub","COMPLETED","5","12"
"62a2a1ea-fd3d-4a56-af2d-8a4b5cc2f660","5ac71c5e-4117-49f2-9551-e2487ee014ca","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-08-11T12:00:00.000Z","3","1","car","false","67","Morning campus commute","COMPLETED","13","3"
